postnummer;poststed;adresse;kontornummer;kontor;kommunenummer;kommune;
4349;Bryne;;1121;NAV Time;1121;Time;
4352;Kleppe;;1120;NAV Klepp;1120;Klepp;
4353;Klepp stasjon;;1120;NAV Klepp;1120;Klepp;
4354;Voll;Alle andre adresser;1120;NAV Klepp;1120;Klepp;
4354;Voll;Bybergvegen;1124;NAV Sola;1124;Sola;
4354;Voll;Kleppvegen;1124;NAV Sola;1124;Sola;
4355;Kvernaland;Alle andre adresser;1121;NAV Time;1121;Time;
4355;Kvernaland;Grensevegen 6–;1120;NAV Klepp;1120;Klepp;
4355;Kvernaland;Håbakken;1120;NAV Klepp;1120;Klepp;
4355;Kvernaland;Kilehaugen;1120;NAV Klepp;1120;Klepp;
4355;Kvernaland;Orstadbakken;1120;NAV Klepp;1120;Klepp;
4355;Kvernaland;Orstadvegen;1120;NAV Klepp;1120;Klepp;
4355;Kvernaland;Rydningen;1120;NAV Klepp;1120;Klepp;
4355;Kvernaland;Røysvegen;1120;NAV Klepp;1120;Klepp;
4355;Kvernaland;Tuftevegen;1120;NAV Klepp;1120;Klepp;
4356;Kvernaland;;1121;NAV Time;1121;Time;
4357;Klepp stasjon;;1120;NAV Klepp;1120;Klepp;
4358;Kleppe;;1120;NAV Klepp;1120;Klepp;
4360;Varhaug;;1119;NAV Hå;1119;Hå;
4362;Vigrestad;;1119;NAV Hå;1119;Hå;
4363;Brusand;;1119;NAV Hå;1119;Hå;
4364;Sirevåg;;1119;NAV Hå;1119;Hå;
4365;Nærbø;Alle andre adresser;1119;NAV Hå;1119;Hå;
4365;Nærbø;Garborg;1121;NAV Time;1121;Time;
4365;Nærbø;Gudmestadvegen 374–;1121;NAV Time;1121;Time;
4365;Nærbø;Risavegen 6–;1121;NAV Time;1121;Time;
4365;Nærbø;Risavegen 93–;1121;NAV Time;1121;Time;
4367;Nærbø;;1119;NAV Hå;1119;Hå;
4368;Varhaug;;1119;NAV Hå;1119;Hå;
4369;Vigrestad;;1119;NAV Hå;1119;Hå;
4370;Egersund;;1101;NAV Eigersund;1101;Eigersund;
4371;Egersund;;1101;NAV Eigersund;1101;Eigersund;
4372;Egersund;;1101;NAV Eigersund;1101;Eigersund;
4373;Egersund;;1101;NAV Eigersund;1101;Eigersund;
4374;Egersund;;1101;NAV Eigersund;1101;Eigersund;
4375;Hellvik;;1101;NAV Eigersund;1101;Eigersund;
4376;Helleland;;1101;NAV Eigersund;1101;Eigersund;
4378;Egersund;;1101;NAV Eigersund;1101;Eigersund;
4379;Egersund;;1101;NAV Eigersund;1101;Eigersund;
4380;Hauge i Dalane;;1111;NAV Sokndal;1111;Sokndal;
4381;Hauge i Dalane;;1111;NAV Sokndal;1111;Sokndal;
4387;Bjerkreim;;1114;NAV Bjerkreim;1114;Bjerkreim;
4389;Vikeså;;1114;NAV Bjerkreim;1114;Bjerkreim;
4391;Sandnes;;1102;NAV Sandnes;1102;Sandnes;
4392;Sandnes;;1102;NAV Sandnes;1102;Sandnes;
4393;Sandnes;;1102;NAV Sandnes;1102;Sandnes;
4394;Sandnes;;1102;NAV Sandnes;1102;Sandnes;
4395;Hommersåk;;1102;NAV Sandnes;1102;Sandnes;
4396;Sandnes;;1102;NAV Sandnes;1102;Sandnes;
4397;Sandnes;;1102;NAV Sandnes;1102;Sandnes;
4398;Sandnes;;1102;NAV Sandnes;1102;Sandnes;
4400;Flekkefjord;;1004;NAV Flekkefjord;1004;Flekkefjord;
4401;Flekkefjord;;1004;NAV Flekkefjord;1004;Flekkefjord;
4402;Flekkefjord;;1004;NAV Flekkefjord;1004;Flekkefjord;
4403;Flekkefjord;;1004;NAV Flekkefjord;1004;Flekkefjord;
4420;Åna-Sira;Alle andre adresser;1004;NAV Flekkefjord;1004;Flekkefjord;
4420;Åna-Sira;Eikedalsveien;1111;NAV Sokndal;1111;Sokndal;
4420;Åna-Sira;Kirkeveien;1111;NAV Sokndal;1111;Sokndal;
4420;Åna-Sira;Lilletangen;1111;NAV Sokndal;1111;Sokndal;
4420;Åna-Sira;Logsveien;1111;NAV Sokndal;1111;Sokndal;
4420;Åna-Sira;Strandeveien;1111;NAV Sokndal;1111;Sokndal;
4420;Åna-Sira;Villaveien;1111;NAV Sokndal;1111;Sokndal;
4420;Åna-Sira;Volleveien;1111;NAV Sokndal;1111;Sokndal;
4420;Åna-Sira;Åna Siraveien;1111;NAV Sokndal;1111;Sokndal;
4432;Hidrasund;;1004;NAV Flekkefjord;1004;Flekkefjord;
4434;Andabeløy;;1004;NAV Flekkefjord;1004;Flekkefjord;
4436;Gyland;;1004;NAV Flekkefjord;1004;Flekkefjord;
4438;Sira;Alle andre adresser;1004;NAV Flekkefjord;1004;Flekkefjord;
4438;Sira;Liland;1046;NAV Sirdal;1046;Sirdal;
4438;Sira;Skogestad;1046;NAV Sirdal;1046;Sirdal;
4438;Sira;Virak;1046;NAV Sirdal;1046;Sirdal;
4440;Tonstad;;1046;NAV Sirdal;1046;Sirdal;
4441;Tonstad;;1046;NAV Sirdal;1046;Sirdal;
4443;Tjørhom;;1046;NAV Sirdal;1046;Sirdal;
4460;Moi;;1112;NAV Lund;1112;Lund;
4462;Hovsherad;;1112;NAV Lund;1112;Lund;
4463;Ualand;;1112;NAV Lund;1112;Lund;
4465;Moi;;1112;NAV Lund;1112;Lund;
4473;Kvinlog;Alle andre adresser;1037;NAV Kvinesdal;1037;Kvinesdal;
4473;Kvinlog;Tonstadvegen;1004;NAV Flekkefjord;1004;Flekkefjord;
4480;Kvinesdal;;1037;NAV Kvinesdal;1037;Kvinesdal;
4484;Øyestranda;;1037;NAV Kvinesdal;1037;Kvinesdal;
4485;Feda;Alle andre adresser;1037;NAV Kvinesdal;1037;Kvinesdal;
4485;Feda;Østre Klungland 6–12;1004;NAV Flekkefjord;1004;Flekkefjord;
4485;Feda;Østre Klungland 13–15;1004;NAV Flekkefjord;1004;Flekkefjord;
4490;Kvinesdal;;1037;NAV Kvinesdal;1037;Kvinesdal;
4491;Kvinesdal;;1037;NAV Kvinesdal;1037;Kvinesdal;
4492;Kvinesdal;;1037;NAV Kvinesdal;1037;Kvinesdal;
4501;Mandal;;1002;NAV Mandal;1002;Mandal;
4502;Mandal;;1002;NAV Mandal;1002;Mandal;
4503;Mandal;;1002;NAV Mandal;1002;Mandal;
4504;Mandal;;1002;NAV Mandal;1002;Mandal;
4505;Mandal;;1002;NAV Mandal;1002;Mandal;
4506;Mandal;;1002;NAV Mandal;1002;Mandal;
4509;Mandal;;1002;NAV Mandal;1002;Mandal;
4513;Mandal;Alle andre adresser;1002;NAV Mandal;1002;Mandal;
4513;Mandal;Romedal;1029;NAV Lindesnes;1029;Lindesnes;
4513;Mandal;Sjølingstad;1029;NAV Lindesnes;1029;Lindesnes;
4514;Mandal;;1002;NAV Mandal;1002;Mandal;
4515;Mandal;;1002;NAV Mandal;1002;Mandal;
4516;Mandal;Alle andre adresser;1002;NAV Mandal;1002;Mandal;
4516;Mandal;Brygga;1018;NAV Søgne;1018;Søgne;
4516;Mandal;Eid;1018;NAV Søgne;1018;Søgne;
4516;Mandal;Kilstangen;1018;NAV Søgne;1018;Søgne;
4516;Mandal;Olstø;1018;NAV Søgne;1018;Søgne;
4516;Mandal;Salthaugveien;1018;NAV Søgne;1018;Søgne;
4516;Mandal;Tånevigveien;1018;NAV Søgne;1018;Søgne;
4516;Mandal;Vigebo;1018;NAV Søgne;1018;Søgne;
4517;Mandal;;1002;NAV Mandal;1002;Mandal;
4519;Holum;;1002;NAV Mandal;1002;Mandal;
4520;Lindesnes;;1029;NAV Lindesnes;1029;Lindesnes;
4521;Lindesnes;;1029;NAV Lindesnes;1029;Lindesnes;
4522;Lindesnes;;1029;NAV Lindesnes;1029;Lindesnes;
4523;Lindesnes;;1029;NAV Lindesnes;1029;Lindesnes;
4524;Lindesnes;;1029;NAV Lindesnes;1029;Lindesnes;
4525;Konsmo;;1027;NAV Audnedal;1027;Audnedal;
4528;Kollungtveit;;1027;NAV Audnedal;1027;Audnedal;
4529;Byremo;;1027;NAV Audnedal;1027;Audnedal;
4532;Øyslebø;;1021;NAV Marnardal;1021;Marnardal;
4534;Marnardal;;1021;NAV Marnardal;1021;Marnardal;
4536;Bjelland;;1021;NAV Marnardal;1021;Marnardal;
4540;Åseral;;1026;NAV Åseral;1026;Åseral;
4544;Fossdal;;1026;NAV Åseral;1026;Åseral;
4550;Farsund;Alle andre adresser;1003;NAV Farsund;1003;Farsund;
4550;Farsund;Skogåsen;1032;NAV Lyngdal;1032;Lyngdal;
4551;Farsund;;1003;NAV Farsund;1003;Farsund;
4552;Farsund;;1003;NAV Farsund;1003;Farsund;
4553;Farsund;;1003;NAV Farsund;1003;Farsund;
4554;Farsund;;1003;NAV Farsund;1003;Farsund;
4557;Vanse;;1003;NAV Farsund;1003;Farsund;
4558;Vanse;;1003;NAV Farsund;1003;Farsund;
4560;Vanse;;1003;NAV Farsund;1003;Farsund;
4563;Borhaug;;1003;NAV Farsund;1003;Farsund;
4575;Lyngdal;;1032;NAV Lyngdal;1032;Lyngdal;
4576;Lyngdal;;1032;NAV Lyngdal;1032;Lyngdal;
4577;Lyngdal;;1032;NAV Lyngdal;1032;Lyngdal;
4579;Lyngdal;;1032;NAV Lyngdal;1032;Lyngdal;
4580;Lyngdal;;1032;NAV Lyngdal;1032;Lyngdal;
4586;Korshamn;;1032;NAV Lyngdal;1032;Lyngdal;
4588;Kvås;;1032;NAV Lyngdal;1032;Lyngdal;
4590;Snartemo;;1034;NAV Hægebostad;1034;Hægebostad;
4595;Tingvatn;;1034;NAV Hægebostad;1034;Hægebostad;
4596;Eiken;;1034;NAV Hægebostad;1034;Hægebostad;
4604;Kristiansand S;;1001;NAV Kristiansand;1001;Kristiansand;
4605;Kristiansand S;;1001;NAV Kristiansand;1001;Kristiansand;
4606;Kristiansand S;;1001;NAV Kristiansand;1001;Kristiansand;
4608;Kristiansand S;;1001;NAV Kristiansand;1001;Kristiansand;
4609;Kardemomme by;;1001;NAV Kristiansand;1001;Kristiansand;
4610;Kristiansand S;;1001;NAV Kristiansand;1001;Kristiansand;
4611;Kristiansand S;;1001;NAV Kristiansand;1001;Kristiansand;
4612;Kristiansand S;;1001;NAV Kristiansand;1001;Kristiansand;
4613;Kristiansand S;;1001;NAV Kristiansand;1001;Kristiansand;
4614;Kristiansand S;;1001;NAV Kristiansand;1001;Kristiansand;
4615;Kristiansand S;;1001;NAV Kristiansand;1001;Kristiansand;
4616;Kristiansand S;;1001;NAV Kristiansand;1001;Kristiansand;
4617;Kristiansand S;;1001;NAV Kristiansand;1001;Kristiansand;
4618;Kristiansand S;;1001;NAV Kristiansand;1001;Kristiansand;
4619;Mosby;;1001;NAV Kristiansand;1001;Kristiansand;
4620;Kristiansand S;;1001;NAV Kristiansand;1001;Kristiansand;
4621;Kristiansand S;;1001;NAV Kristiansand;1001;Kristiansand;
4622;Kristiansand S;;1001;NAV Kristiansand;1001;Kristiansand;
4623;Kristiansand S;;1001;NAV Kristiansand;1001;Kristiansand;
4624;Kristiansand S;;1001;NAV Kristiansand;1001;Kristiansand;
4625;Flekkerøy;;1001;NAV Kristiansand;1001;Kristiansand;
4626;Kristiansand S;;1001;NAV Kristiansand;1001;Kristiansand;
4628;Kristiansand S;Alle andre adresser;1001;NAV Kristiansand;1001;Kristiansand;
4628;Kristiansand S;Bukksteinsdalen 6–16;1017;NAV Songdalen;1017;Songdalen;
4628;Kristiansand S;Bukksteinsdalen 28–;1017;NAV Songdalen;1017;Songdalen;
4628;Kristiansand S;Bukksteinsdalen 37–;1017;NAV Songdalen;1017;Songdalen;
4628;Kristiansand S;Farvannsbakken;1017;NAV Songdalen;1017;Songdalen;
4628;Kristiansand S;Høglivegen;1017;NAV Songdalen;1017;Songdalen;
4628;Kristiansand S;Kjelåsvegen;1017;NAV Songdalen;1017;Songdalen;
4628;Kristiansand S;Mjåvannsvegen 1–151;1017;NAV Songdalen;1017;Songdalen;
4628;Kristiansand S;Mjåvannsvegen 2–;1017;NAV Songdalen;1017;Songdalen;
4629;Kristiansand S;;1001;NAV Kristiansand;1001;Kristiansand;
4630;Kristiansand S;;1001;NAV Kristiansand;1001;Kristiansand;
4631;Kristiansand S;;1001;NAV Kristiansand;1001;Kristiansand;
4632;Kristiansand S;;1001;NAV Kristiansand;1001;Kristiansand;
4633;Kristiansand S;;1001;NAV Kristiansand;1001;Kristiansand;
4634;Kristiansand S;Alle andre adresser;1001;NAV Kristiansand;1001;Kristiansand;
4634;Kristiansand S;Erkleivvegen 201–205;1014;NAV Vennesla;1014;Vennesla;
4634;Kristiansand S;Rosseland;0928;NAV Birkenes;0928;Birkenes;
4635;Kristiansand S;;1001;NAV Kristiansand;1001;Kristiansand;
4636;Kristiansand S;;1001;NAV Kristiansand;1001;Kristiansand;
4637;Kristiansand S;;1001;NAV Kristiansand;1001;Kristiansand;
4638;Kristiansand S;;1001;NAV Kristiansand;1001;Kristiansand;
4639;Kristiansand S;;1001;NAV Kristiansand;1001;Kristiansand;
4640;Søgne;Alle andre adresser;1018;NAV Søgne;1018;Søgne;
4640;Søgne;Solås;1021;NAV Marnardal;1021;Marnardal;
4645;Nodeland;Alle andre adresser;1017;NAV Songdalen;1017;Songdalen;
4645;Nodeland;Kulia;1001;NAV Kristiansand;1001;Kristiansand;
4645;Nodeland;Rypestøl;1001;NAV Kristiansand;1001;Kristiansand;
4646;Finsland;Alle andre adresser;1017;NAV Songdalen;1017;Songdalen;
4646;Finsland;Mannflå;1021;NAV Marnardal;1021;Marnardal;
4647;Brennåsen;;1017;NAV Songdalen;1017;Songdalen;
4651;Hamresanden;;1001;NAV Kristiansand;1001;Kristiansand;
4656;Hamresanden;;1001;NAV Kristiansand;1001;Kristiansand;
4657;Kjevik;;1001;NAV Kristiansand;1001;Kristiansand;
4658;Tveit;Alle andre adresser;1001;NAV Kristiansand;1001;Kristiansand;
4658;Tveit;Lintjønnveien;0928;NAV Birkenes;0928;Birkenes;
4658;Tveit;Mjøllemoen;0928;NAV Birkenes;0928;Birkenes;
4659;Kristiansand S;;1001;NAV Kristiansand;1001;Kristiansand;
4661;Kristiansand S;;1001;NAV Kristiansand;1001;Kristiansand;
4662;Kristiansand S;;1001;NAV Kristiansand;1001;Kristiansand;
4663;Kristiansand S;;1001;NAV Kristiansand;1001;Kristiansand;
4664;Kristiansand S;;1001;NAV Kristiansand;1001;Kristiansand;
4665;Kristiansand S;;1001;NAV Kristiansand;1001;Kristiansand;
4666;Kristiansand S;;1001;NAV Kristiansand;1001;Kristiansand;
4670;Kristiansand S;;1001;NAV Kristiansand;1001;Kristiansand;
4671;Kristiansand S;;1001;NAV Kristiansand;1001;Kristiansand;
4672;Kristiansand S;;1001;NAV Kristiansand;1001;Kristiansand;
4673;Kristiansand S;;1001;NAV Kristiansand;1001;Kristiansand;
4674;Kristiansand S;;1001;NAV Kristiansand;1001;Kristiansand;
4675;Kristiansand S;;1001;NAV Kristiansand;1001;Kristiansand;
4676;Kristiansand S;;1001;NAV Kristiansand;1001;Kristiansand;
4677;Kristiansand S;;1001;NAV Kristiansand;1001;Kristiansand;
4678;Kristiansand S;;1001;NAV Kristiansand;1001;Kristiansand;
4679;Flekkerøy;;1001;NAV Kristiansand;1001;Kristiansand;
4681;Søgne;;1018;NAV Søgne;1018;Søgne;
4682;Søgne;;1018;NAV Søgne;1018;Søgne;
4683;Søgne;;1018;NAV Søgne;1018;Søgne;
4684;Brennåsen;;1017;NAV Songdalen;1017;Songdalen;
4685;Nodeland;;1017;NAV Songdalen;1017;Songdalen;
4686;Kristiansand S;;1001;NAV Kristiansand;1001;Kristiansand;
4687;Kristiansand S;;1001;NAV Kristiansand;1001;Kristiansand;
4688;Kristiansand S;;1001;NAV Kristiansand;1001;Kristiansand;
4689;Kristiansand S;;1001;NAV Kristiansand;1001;Kristiansand;
4691;Kristiansand S;;1001;NAV Kristiansand;1001;Kristiansand;
4693;Kristiansand S;;1001;NAV Kristiansand;1001;Kristiansand;
4694;Kristiansand S;;1001;NAV Kristiansand;1001;Kristiansand;
4695;Kristiansand S;;1001;NAV Kristiansand;1001;Kristiansand;
4696;Kristiansand S;;1001;NAV Kristiansand;1001;Kristiansand;
4697;Kristiansand S;;1001;NAV Kristiansand;1001;Kristiansand;
4698;Kristiansand S;;1001;NAV Kristiansand;1001;Kristiansand;
4699;Tveit;;1001;NAV Kristiansand;1001;Kristiansand;
4700;Vennesla;Alle andre adresser;1014;NAV Vennesla;1014;Vennesla;
4700;Vennesla;Steinsland;0928;NAV Birkenes;0928;Birkenes;
4701;Vennesla;;1014;NAV Vennesla;1014;Vennesla;
4702;Vennesla;;1014;NAV Vennesla;1014;Vennesla;
4703;Vennesla;;1014;NAV Vennesla;1014;Vennesla;
4705;Øvrebø;;1014;NAV Vennesla;1014;Vennesla;
4715;Øvrebø;Alle andre adresser;1014;NAV Vennesla;1014;Vennesla;
4715;Øvrebø;Båsland;0935;NAV Iveland;0935;Iveland;
4715;Øvrebø;Skisland;0935;NAV Iveland;0935;Iveland;
4720;Hægeland;;1014;NAV Vennesla;1014;Vennesla;
4724;Iveland;Alle andre adresser;0935;NAV Iveland;0935;Iveland;
4724;Iveland;Gjerustad;0928;NAV Birkenes;0928;Birkenes;
4724;Iveland;Haukom;0928;NAV Birkenes;0928;Birkenes;
4724;Iveland;Katterås;0928;NAV Birkenes;0928;Birkenes;
4724;Iveland;Kjellevand;0928;NAV Birkenes;0928;Birkenes;
4724;Iveland;Vatne;0928;NAV Birkenes;0928;Birkenes;
4730;Vatnestrøm;Alle andre adresser;0935;NAV Iveland;0935;Iveland;
4730;Vatnestrøm;Dale;0928;NAV Birkenes;0928;Birkenes;
4730;Vatnestrøm;Fjermedal;0928;NAV Birkenes;0928;Birkenes;
4730;Vatnestrøm;Grundetjern;0928;NAV Birkenes;0928;Birkenes;
4730;Vatnestrøm;Haugland;0928;NAV Birkenes;0928;Birkenes;
4730;Vatnestrøm;Joreid;0928;NAV Birkenes;0928;Birkenes;
4730;Vatnestrøm;Klepp;0928;NAV Birkenes;0928;Birkenes;
4730;Vatnestrøm;Oggevatn;0928;NAV Birkenes;0928;Birkenes;
4730;Vatnestrøm;Rødli;0928;NAV Birkenes;0928;Birkenes;
4730;Vatnestrøm;Skreros;0928;NAV Birkenes;0928;Birkenes;
4730;Vatnestrøm;Solheim;0928;NAV Birkenes;0928;Birkenes;
4733;Evje;;0937;NAV Evje og Hornnes;0937;Evje og Hornnes;
4734;Evje;;0937;NAV Evje og Hornnes;0937;Evje og Hornnes;
4735;Evje;;0937;NAV Evje og Hornnes;0937;Evje og Hornnes;
4737;Hornnes;Alle andre adresser;0937;NAV Evje og Hornnes;0937;Evje og Hornnes;
4737;Hornnes;Landås;0935;NAV Iveland;0935;Iveland;
4741;Byglandsfjord;Alle andre adresser;0938;NAV Bygland;0938;Bygland;
4741;Byglandsfjord;Guldsmedmoen;0937;NAV Evje og Hornnes;0937;Evje og Hornnes;
4741;Byglandsfjord;Hampefjellet;0937;NAV Evje og Hornnes;0937;Evje og Hornnes;
4741;Byglandsfjord;Moseid;0937;NAV Evje og Hornnes;0937;Evje og Hornnes;
4741;Byglandsfjord;Nutens gate;0937;NAV Evje og Hornnes;0937;Evje og Hornnes;
4741;Byglandsfjord;Senum;0937;NAV Evje og Hornnes;0937;Evje og Hornnes;
4741;Byglandsfjord;Setesdalsveien;0937;NAV Evje og Hornnes;0937;Evje og Hornnes;
4741;Byglandsfjord;Stean;0937;NAV Evje og Hornnes;0937;Evje og Hornnes;
4742;Grendi;;0938;NAV Bygland;0938;Bygland;
4745;Bygland;;0938;NAV Bygland;0938;Bygland;
4747;Valle;;0940;NAV Valle;0940;Valle;
4748;Rysstad;;0940;NAV Valle;0940;Valle;
4754;Bykle;;0941;NAV Bykle;0941;Bykle;
4755;Hovden i Setesdal;;0941;NAV Bykle;0941;Bykle;
4756;Hovden i Setesdal;;0941;NAV Bykle;0941;Bykle;
4760;Birkeland;Alle andre adresser;0928;NAV Birkenes;0928;Birkenes;
4760;Birkeland;Froholt vestre;0926;NAV Lillesand;0926;Lillesand;
4760;Birkeland;Grimenes;0926;NAV Lillesand;0926;Lillesand;
4760;Birkeland;Lien;0937;NAV Evje og Hornnes;0937;Evje og Hornnes;
4760;Birkeland;Tingsbæk;0926;NAV Lillesand;0926;Lillesand;
4766;Herefoss;;0928;NAV Birkenes;0928;Birkenes;
4768;Engesland;;0928;NAV Birkenes;0928;Birkenes;
4770;Høvåg;;0926;NAV Lillesand;0926;Lillesand;
4780;Brekkestø;;0926;NAV Lillesand;0926;Lillesand;
4790;Lillesand;;0926;NAV Lillesand;0926;Lillesand;
4791;Lillesand;;0926;NAV Lillesand;0926;Lillesand;
4792;Lillesand;;0926;NAV Lillesand;0926;Lillesand;
4793;Høvåg;;0926;NAV Lillesand;0926;Lillesand;
4794;Lillesand;;0926;NAV Lillesand;0926;Lillesand;
4795;Birkeland;;0928;NAV Birkenes;0928;Birkenes;
4801;Arendal;;0906;NAV Arendal;0906;Arendal;
4802;Arendal;;0906;NAV Arendal;0906;Arendal;
4803;Arendal;;0906;NAV Arendal;0906;Arendal;
4804;Arendal;;0906;NAV Arendal;0906;Arendal;
4808;Arendal;;0906;NAV Arendal;0906;Arendal;
4809;Arendal;;0906;NAV Arendal;0906;Arendal;
4810;Eydehavn;;0906;NAV Arendal;0906;Arendal;
4812;Kongshavn;;0906;NAV Arendal;0906;Arendal;
4815;Saltrød;;0906;NAV Arendal;0906;Arendal;
4816;Kolbjørnsvik;;0906;NAV Arendal;0906;Arendal;
4817;His;;0906;NAV Arendal;0906;Arendal;
4818;Færvik;;0906;NAV Arendal;0906;Arendal;
4820;Froland;Alle andre adresser;0919;NAV Froland;0919;Froland;
4820;Froland;Rise;0906;NAV Arendal;0906;Arendal;
4820;Froland;Risehagen;0906;NAV Arendal;0906;Arendal;
4820;Froland;Riseveien;0906;NAV Arendal;0906;Arendal;
4821;Rykene;;0906;NAV Arendal;0906;Arendal;
4823;Nedenes;;0906;NAV Arendal;0906;Arendal;
4824;Bjorbekk;;0906;NAV Arendal;0906;Arendal;
4825;Arendal;;0906;NAV Arendal;0906;Arendal;
4827;Frolands verk;;0919;NAV Froland;0919;Froland;
4828;Mjåvatn;Alle andre adresser;0919;NAV Froland;0919;Froland;
4828;Mjåvatn;Rosef;0928;NAV Birkenes;0928;Birkenes;
4830;Hynnekleiv;Alle andre adresser;0919;NAV Froland;0919;Froland;
4830;Hynnekleiv;Gauslå;0928;NAV Birkenes;0928;Birkenes;
4832;Mykland;;0919;NAV Froland;0919;Froland;
4834;Risdal;Alle andre adresser;0919;NAV Froland;0919;Froland;
4834;Risdal;Skjeggedal 798–820;0929;NAV Åmli;0929;Åmli;
4836;Arendal;;0906;NAV Arendal;0906;Arendal;
4838;Arendal;;0906;NAV Arendal;0906;Arendal;
4839;Arendal;;0906;NAV Arendal;0906;Arendal;
4841;Arendal;;0906;NAV Arendal;0906;Arendal;
4842;Arendal;;0906;NAV Arendal;0906;Arendal;
4843;Arendal;;0906;NAV Arendal;0906;Arendal;
4844;Arendal;;0906;NAV Arendal;0906;Arendal;
4846;Arendal;;0906;NAV Arendal;0906;Arendal;
4847;Arendal;;0906;NAV Arendal;0906;Arendal;
4848;Arendal;Alle andre adresser;0906;NAV Arendal;0906;Arendal;
4848;Arendal;Mårvann;0919;NAV Froland;0919;Froland;
4849;Arendal;Alle andre adresser;0906;NAV Arendal;0906;Arendal;
4849;Arendal;Fagerli;0919;NAV Froland;0919;Froland;
4851;Saltrød;;0906;NAV Arendal;0906;Arendal;
4852;Færvik;;0906;NAV Arendal;0906;Arendal;
4853;His;;0906;NAV Arendal;0906;Arendal;
4854;Nedenes;;0906;NAV Arendal;0906;Arendal;
4855;Froland;;0919;NAV Froland;0919;Froland;
4856;Arendal;;0906;NAV Arendal;0906;Arendal;
4857;Arendal;;0906;NAV Arendal;0906;Arendal;
4858;Arendal;;0906;NAV Arendal;0906;Arendal;
4859;Arendal;;0906;NAV Arendal;0906;Arendal;
4861;Arendal;;0906;NAV Arendal;0906;Arendal;
4862;Eydehavn;;0906;NAV Arendal;0906;Arendal;
4863;Nelaug;;0929;NAV Åmli;0929;Åmli;
4864;Åmli;;0929;NAV Åmli;0929;Åmli;
4865;Åmli;Alle andre adresser;0929;NAV Åmli;0929;Åmli;
4865;Åmli;Bjorevja;0830;NAV Nissedal;0830;Nissedal;
4865;Åmli;Omsorgsbolig 15;0830;NAV Nissedal;0830;Nissedal;
4865;Åmli;Onstad;0830;NAV Nissedal;0830;Nissedal;
4868;Selåsvatn;Alle andre adresser;0929;NAV Åmli;0929;Åmli;
4868;Selåsvatn;Brovoll;0912;NAV Vegårshei;0912;Vegårshei;
4868;Selåsvatn;Eikås;0912;NAV Vegårshei;0912;Vegårshei;
4868;Selåsvatn;Engvik;0912;NAV Vegårshei;0912;Vegårshei;
4868;Selåsvatn;Furulund;0912;NAV Vegårshei;0912;Vegårshei;
4868;Selåsvatn;Gisletveit;0912;NAV Vegårshei;0912;Vegårshei;
4868;Selåsvatn;Heimtun;0912;NAV Vegårshei;0912;Vegårshei;
4868;Selåsvatn;Kaldalen;0912;NAV Vegårshei;0912;Vegårshei;
4868;Selåsvatn;Lunden;0912;NAV Vegårshei;0912;Vegårshei;
4868;Selåsvatn;Myrstad;0912;NAV Vegårshei;0912;Vegårshei;
4868;Selåsvatn;Nordgård;0912;NAV Vegårshei;0912;Vegårshei;
4868;Selåsvatn;Nygård;0912;NAV Vegårshei;0912;Vegårshei;
4868;Selåsvatn;Ormshammer;0912;NAV Vegårshei;0912;Vegårshei;
4868;Selåsvatn;Selås vestre;0912;NAV Vegårshei;0912;Vegårshei;
4868;Selåsvatn;Skogly;0912;NAV Vegårshei;0912;Vegårshei;
4868;Selåsvatn;Skogtun;0912;NAV Vegårshei;0912;Vegårshei;
4868;Selåsvatn;Solbakken;0912;NAV Vegårshei;0912;Vegårshei;
4868;Selåsvatn;Solgløtt;0912;NAV Vegårshei;0912;Vegårshei;
4868;Selåsvatn;Solvoll;0912;NAV Vegårshei;0912;Vegårshei;
4868;Selåsvatn;Solås;0912;NAV Vegårshei;0912;Vegårshei;
4869;Dølemo;Alle andre adresser;0929;NAV Åmli;0929;Åmli;
4869;Dølemo;Flateland;0919;NAV Froland;0919;Froland;
4870;Fevik;Alle andre adresser;0904;NAV Grimstad;0904;Grimstad;
4870;Fevik;Engene;0906;NAV Arendal;0906;Arendal;
4870;Fevik;Østre Vessøya 112–;0906;NAV Arendal;0906;Arendal;
4876;Grimstad;;0904;NAV Grimstad;0904;Grimstad;
4877;Grimstad;;0904;NAV Grimstad;0904;Grimstad;
4878;Grimstad;;0904;NAV Grimstad;0904;Grimstad;
4879;Grimstad;;0904;NAV Grimstad;0904;Grimstad;
4884;Grimstad;;0904;NAV Grimstad;0904;Grimstad;
4885;Grimstad;;0904;NAV Grimstad;0904;Grimstad;
4886;Grimstad;;0904;NAV Grimstad;0904;Grimstad;
4887;Grimstad;;0904;NAV Grimstad;0904;Grimstad;
4888;Homborsund;;0904;NAV Grimstad;0904;Grimstad;
4889;Fevik;;0904;NAV Grimstad;0904;Grimstad;
4891;Grimstad;;0904;NAV Grimstad;0904;Grimstad;
4892;Grimstad;;0904;NAV Grimstad;0904;Grimstad;
4893;Grimstad;;0904;NAV Grimstad;0904;Grimstad;
4894;Grimstad;;0904;NAV Grimstad;0904;Grimstad;
4896;Grimstad;;0904;NAV Grimstad;0904;Grimstad;
4898;Grimstad;;0904;NAV Grimstad;0904;Grimstad;
4900;Tvedestrand;Alle andre adresser;0914;NAV Tvedestrand;0914;Tvedestrand;
4900;Tvedestrand;Blekestrandveien;0906;NAV Arendal;0906;Arendal;
